Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2010 [YR2010],2022 [YR2022],2020 [YR2020],2021 [YR2021],2018 [YR2018],2019 [YR2019],2017 [YR2017],2016 [YR2016],2014 [YR2014],2015 [YR2015],2013 [YR2013],2012 [YR2012],2011 [YR2011],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],2001 [YR2001],1999 [YR1999]
Viet Nam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,1.73220165898548,..,3.67644008813984,..,3.01471126646524,3.56784836932601,2.44464478063074,2.38415951269911,1.98057545667748,2.18581455940173,1.82011205575892,1.74155084774441,1.76542002111917,1.24037972603117,1.13004962371265,1.11097272687199,1.03329525144851,0.870242185335343,0.824577094197254,0.648189364148685,0.710648706741106,0.594093626860771
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,27.10947116,..,..,..,20.5326508,20.3898157,20.47951266,22.54560976,22.34041158,21.82366181,25.2377872,23.62616281,23.78443184,..,..,26.45818252,..,..,..,25.66637392,..,..
Viet Nam,VNM,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1047,..,..
Viet Nam,VNM,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,0.941878610214466,..,0.823800531067753,..,0.861817848895947,0.842108661566554,0.871766118864933,0.885852428688714,0.92620294156538,0.907039732383709,0.936575645148263,0.936339341254575,0.940693455147945,0.933354999026749,0.930255158317034,0.911732077475315,0.891113492938211,0.850417347722469,0.834171654660479,0.824082897434571,0.82179775565536,0.811001381488358
Viet Nam,VNM,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,0.246583414455835,..,0.277629588855761,..,0.263679863093381,0.257881556619669,0.260418882306144,0.260130582017075,0.249460459603533,0.270259304669618,0.267141539902755,0.240473822303602,0.230787465595157,0.24629248421842,0.230920699734848,0.235817675751375,0.24718799295751,0.23888967310242,0.225472113223744,0.237423332437397,0.215703601968268,0.228629648849383
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.42324482239482,8.01979237442838,2.86541320912272,2.56156410670985,7.46500685572751,7.35926270105006,6.94019037359206,6.69000892660424,6.42224312118567,6.98715430598611,5.55351081026072,5.5045447041189,6.41316889681683,7.12950448605439,6.97795481056711,7.54724772895918,7.53641060890386,6.89906349055258,6.32082099160833,6.78731640463151,6.19289331233377,4.77358688344989
Viet Nam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,30.65,78.58999918,70.30000012,74.20999985,69.84792868,68.66158021,58.14,53,41,45,38.5,36.8,35.07,20.75544477,17.25456172,12.73992929,7.642408528,3.780280814,1.854999236,0.254248276,1.265651236,0.128926663
Viet Nam,VNM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,51.2,..,94.7,96.1,90.7,93,87.4,83.7,73.8,78.7,68.1,62.5,56.6,37.2,33,29.1,25.6,22.1,19.1,13.4,16.1,..
Viet Nam,VNM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,51.2560122547062,57.7814114254904,56.7303498221906,57.2579824708975,55.6616086338339,56.197914249135,55.1214549847853,54.5774894367179,53.4788779942952,54.0294223463039,52.9262506540064,52.3719497976386,51.8147388591393,49.5791933168683,49.0191939605619,48.4582045028969,47.8963134909468,47.3329007895177,46.7691161732005,45.6390026063153,46.2039694052987,..
Viet Nam,VNM,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,-12.6903585180516,..,..,..,..,..,..,..,..,..,-15.1058744822691,-15.7343261457658,-15.9655986015537,-38.8398064130833,-46.523327446109,-47.2893012060121,-47.7527735517732,-30.3163745821006,-33.3172614259211,-38.9160353951234,-36.3335198640167,-36.3253532061694
